arch,condition,seed,rho,wd,lesion,side,D50_rule,D50_exc,max_overreg,overreg_at_rule_intact,SI_q0.5,d_test_q0.5,d_exc_q0.5,SI_k64,d_test_k64,d_exc_k64,SI_k256,d_test_k256,d_exc_k256,tag
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,neurons,units,,,0.1387387387387387,0.1387387387387387,,,,0.007657454770327421,-0.0022520493649219597,0.005405405405405461,0.07378346727954865,-0.003513197009278435,0.07027027027027022,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randk,both,,,0.0306306306306306,0.0306306306306306,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randk,in,,,0.018018018018018,0.018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randk,out,,,0.0018018018018018,0.0018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randunits,units,,,0.0084084084084084,0.0084084084084084,,,,-0.0006305738221780895,0.0006305738221780895,0.0,-0.0028525958622345935,0.0028525958622345935,0.0,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,residual,both,,,0.0306306306306306,0.0306306306306306,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,residual,in,,,0.018018018018018,0.018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,residual,out,,,0.0018018018018018,0.0018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,both,0.8380200308165252,0.8749999999998722,0.0054054054054054,0.0018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,in,0.8575088431126515,0.8876262626261083,0.0054054054054054,0.0018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,out,0.8695502795942255,0.936824324324044,0.0018018018018018,0.0018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,ebottom,in,0.8141838487972238,0.31887417218536107,0.8918918918918919,0.8918918918918919,0.8652248681435242,-0.003963606882262827,0.8612612612612613,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,erand,in,0.5447135997254768,0.35068681318658135,0.12492492492492487,0.10990990990990986,0.45828871840942814,0.3381076779869683,0.7963963963963964,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,etop,in,0.33502288329510554,0.6729885057466607,0.0126126126126126,0.0036036036036036,-0.5431551901419482,0.9773894243761825,0.43423423423423424,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,lowpass,in,49.199062011512126,53.84636871511505,0.0342342342342342,0.0,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,neurons,units,,,0.1243243243243243,0.1243243243243243,,,,0.003333195369948583,-0.0015313935681467994,0.0018018018018017834,0.036756529522946835,-0.002522295288712617,0.03423423423423422,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,both,,,0.0108108108108108,0.0108108108108108,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,in,,,0.0036036036036036,0.0036036036036036,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,out,,,0.0,0.0,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randunits,units,,,0.0024024024024024,0.0024024024024024,,,,-0.0005404918475813517,0.0005404918475813517,0.0,-0.0002999486289280891,0.003903552232531693,0.0036036036036036037,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,both,,,0.0108108108108108,0.0108108108108108,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,in,,,0.0036036036036036,0.0036036036036036,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,out,,,0.0,0.0,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,both,0.8444573996131215,0.8761405109487774,0.0054054054054054,0.0,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,in,0.8623354105939042,0.8816666666665275,0.0036036036036036,0.0,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,out,0.867392874337862,0.9595921450147543,0.0018018018018018,0.0,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,ebottom,in,0.7932284694330578,0.22362385321094905,0.9855855855855856,0.9855855855855856,0.9884680464628218,-0.004684262679037987,0.9837837837837838,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,erand,in,0.6187476962771263,0.32627314814804687,0.2852852852852853,0.21741741741741738,0.4819207100082697,0.31988109179353225,0.8018018018018019,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,etop,in,0.26039741219942375,0.7486206896549863,0.009009009009009,0.009009009009009,-0.7936064521417192,0.9683812269164941,0.17477477477477488,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,lowpass,in,38.87536656893352,53.550143266508165,0.1045045045045045,0.0036036036036036,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,neurons,units,,,0.0594594594594594,0.0594594594594594,,,,0.005765733303793041,-0.00036032789838758017,0.005405405405405461,0.04027037577168191,0.0011710656697595523,0.04144144144144146,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randk,both,,,0.04684684684684679,0.04684684684684679,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randk,in,,,0.045045045045045,0.045045045045045,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randk,out,,,0.0054054054054054,0.0054054054054054,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,randunits,units,,,0.009009009009009,0.009009009009009,,,,-0.0002401103923489837,0.0014413115935502097,0.0012012012012012259,0.0018022346281061734,0.004804371978500477,0.0066066066066066504,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,residual,both,,,0.0468468468468468,0.0468468468468468,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,residual,in,,,0.045045045045045,0.045045045045045,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,residual,out,,,0.0126126126126126,0.0126126126126126,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,topk,both,0.8314740420270823,0.8752297794116369,0.0054054054054054,0.0036036036036036,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,topk,in,0.8493096050169323,0.8891414141412581,0.0036036036036036,0.0036036036036036,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1000,0.05,0.3,topk,out,0.8587384851585254,0.9013888888887022,0.0036036036036036,0.0036036036036036,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,ebottom,in,0.8092350915352361,0.2276119402984312,0.9693693693693692,0.9693693693693692,0.9763960880076547,-0.003423115034681623,0.972972972972973,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,erand,in,0.6681983511148711,0.3582964601767764,0.19099099099099096,0.1099099099099099,0.5544636970994958,0.21370447106867238,0.7681681681681681,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,etop,in,0.34704317897355375,0.7417857142855486,0.009009009009009,0.009009009009009,-0.7053197869520722,0.9503648319971173,0.2450450450450451,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,lowpass,in,24.032713754712603,48.140287769835794,0.1711711711711711,0.1603603603603603,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,neurons,units,,,0.1783783783783784,0.1783783783783784,,,,0.0018918837763988172,-9.008197459703382e-05,0.0018018018018017834,0.02801792874759279,-0.0009909017205658177,0.027027027027026973,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randk,both,,,0.0612612612612612,0.0612612612612612,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randk,in,,,0.0378378378378378,0.0378378378378378,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randk,out,,,0.006006006006006,0.006006006006006,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,randunits,units,,,0.006606606606606599,0.006606606606606599,,,,0.0011412006547580529,0.0006606011470437304,0.0018018018018017834,-0.0019816952345551955,0.0031828964357563847,0.001201201201201189,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,residual,both,,,0.0612612612612612,0.0612612612612612,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,residual,in,,,0.0378378378378378,0.0378378378378378,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,residual,out,,,0.0072072072072072,0.0072072072072072,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,topk,both,0.8267438173746542,0.8754553734060663,0.0054054054054054,0.0018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,topk,in,0.8454537758210792,0.8871047430828536,0.0018018018018018,0.0018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1001,0.05,0.3,topk,out,0.8615201005023881,0.9253205128202633,0.0018018018018018,0.0018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,ebottom,in,0.7402070442645297,0.24852216748755207,0.9693693693693692,0.9693693693693692,0.9850444444985478,-0.0066660661201694005,0.9783783783783784,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,erand,in,0.42172295363438833,0.28258426966261235,0.07027027027027023,0.0168168168168168,0.3195976446674582,0.5338558087859954,0.8534534534534535,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,etop,in,0.17633838383795583,0.6255434782607154,0.009009009009009,0.0036036036036036,-0.6651362469577046,0.9876587694802271,0.32252252252252256,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,lowpass,in,56.56948529414136,57.73529411766748,0.0702702702702702,0.0,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,neurons,units,,,0.1621621621621621,0.1621621621621621,,,,0.008288190902369874,-0.0010809836951626295,0.007207207207207245,0.07108100804164197,-0.0008107377713717501,0.07027027027027022,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randk,both,,,0.055855855855855806,0.055855855855855806,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randk,in,,,0.0342342342342342,0.0342342342342342,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randk,out,,,0.0018018018018018,0.0018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,randunits,units,,,0.004804804804804799,0.004804804804804799,,,,0.0016216378526079007,0.0001801639491938826,0.0018018018018017834,0.0022225089696488545,0.0031828964357565326,0.0054054054054053875,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,residual,both,,,0.0558558558558558,0.0558558558558558,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,residual,in,,,0.0342342342342342,0.0342342342342342,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,residual,out,,,0.0018018018018018,0.0018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,topk,both,0.8391997416626362,0.8743081180810536,0.0018018018018018,0.0,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,topk,in,0.8550396825395592,0.8856060606059086,0.0036036036036036,0.0,,,,,,,,,,final
mamba,mamba_add_rho0.05_wd0.3_tiersNone,1002,0.05,0.3,topk,out,0.8669104071517542,0.9690514469449467,0.0018018018018018,0.0018018018018018,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,ebottom,in,0.6428323334384353,,,,,0.040987298441582,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,erand,in,0.5392377420682896,,,,,0.3570248926523136,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,etop,in,0.34694362689596536,,,,,0.9315376993063688,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,lowpass,in,56.1813804173599,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,randk,both,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,randk,in,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,randk,out,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,residual,both,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,residual,in,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,residual,out,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,topk,both,0.8706575096760748,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,topk,in,0.8746692518246912,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1000,0.0,0.1,topk,out,0.8749196658096413,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,ebottom,in,0.7166741121286162,,,,,0.0018016394919377898,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,erand,in,0.6532607342872714,,,,,0.19971173768129014,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,etop,in,0.363077816492288,,,,,0.878299252319611,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,lowpass,in,40.0694237288255,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,randk,both,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,randk,in,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,randk,out,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,residual,both,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,residual,in,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,residual,out,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,topk,both,0.8681859770777894,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,topk,in,0.8738275862067701,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1001,0.0,0.1,topk,out,0.875354204753072,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,ebottom,in,0.7347520184543516,,,,,0.004323934780650407,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,erand,in,0.651717923153484,,,,,0.11131129327688212,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,etop,in,0.43043566775230546,,,,,0.6537248896495813,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,lowpass,in,17.07717934485111,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,randk,both,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,randk,in,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,randk,out,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,residual,both,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,residual,in,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,residual,out,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,topk,both,0.8706078209123134,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,topk,in,0.874507242390779,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.1_tiersNone,1002,0.0,0.1,topk,out,0.8763397764747707,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,ebottom,in,0.6506990044480909,,,,,0.001711557517340756,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,erand,in,0.620993094675568,,,,,0.22817764165390506,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,etop,in,0.37846793349147956,,,,,0.7992973605981444,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,lowpass,in,44.62513426424207,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,randk,both,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,randk,in,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,randk,out,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,residual,both,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,residual,in,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,residual,out,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,topk,both,0.873651079136564,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,topk,in,0.8755916082641855,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1000,0.0,0.3,topk,out,0.8775885180732721,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,ebottom,in,0.6424070148389919,,,,,0.046482298891991625,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,erand,in,0.6076893746822355,,,,,0.3454643725790469,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,etop,in,0.41421207658316417,,,,,0.7620935050896316,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,lowpass,in,39.412122889578654,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,randk,both,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,randk,in,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,randk,out,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,residual,both,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,residual,in,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,residual,out,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,topk,both,0.8589872309750581,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,topk,in,0.8706884298302531,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,topk,out,0.8753605321919062,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,ebottom,in,0.8005298150841459,,,,,9.008197459681178e-05,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,erand,in,0.7517152957577314,,,,,0.00927844338347894,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,etop,in,0.5608816521047377,,,,,0.1547608323574453,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,lowpass,in,19.3147335423279,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,randk,both,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,randk,in,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,randk,out,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,residual,both,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,residual,in,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,residual,out,,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,topk,both,0.8757262823421339,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,topk,in,0.8757142209322152,,,,,,,,,,,,,final
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,topk,out,0.8757704160245268,,,,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,ebottom,in,0.62468297101441,0.2849999999996855,0.4774774774774775,0.4774774774774775,0.6312835220591277,0.24709485631925066,0.8783783783783784,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,erand,in,0.4495313313657959,0.22710280373814906,0.15465465465465458,0.08708708708708703,0.27608799683387547,0.5767648560189774,0.8528528528528528,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,etop,in,0.3239683301342293,0.19102564102538194,0.0765765765765765,0.018018018018018,0.07691620996728632,0.7699306368795606,0.846846846846847,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,lowpass,in,32.12109181145813,51.98387096778135,0.1666666666666666,0.018018018018018,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,neurons,units,,,0.3828828828828828,0.3828828828828828,,,,0.032072023379112635,-0.0005404918475812037,0.03153153153153143,0.19207181237628923,-0.0028826231870999752,0.18918918918918926,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,randk,both,,,0.3828828828828828,0.3828828828828828,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,randk,in,,,0.069069069069069,0.069069069069069,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,randk,out,,,0.1171171171171171,0.1171171171171171,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,randunits,units,,,0.024024024024024,0.024024024024024,,,,-0.0008407650962376501,0.000840765096237687,3.700743415417188e-17,-0.0042338528060536324,0.004233852806053669,3.700743415417188e-17,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,residual,both,,0.9519230769222148,0.481981981981982,0.481981981981982,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,residual,in,,,0.0855855855855855,0.0855855855855855,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,residual,out,,,0.1171171171171171,0.1171171171171171,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,topk,both,0.7160752979410621,0.8725728155338485,0.018018018018018,0.018018018018018,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,topk,in,0.8406945088043319,0.8596938775508962,0.018018018018018,0.018018018018018,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,topk,out,0.8595944433135339,,0.018018018018018,0.018018018018018,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,ebottom,in,0.6157011289363713,0.2899999999995005,0.4549549549549549,0.4504504504504504,0.6066919545434997,0.28069543284388787,0.8873873873873875,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,erand,in,0.40180659983290307,0.24751381215452128,0.1561561561561561,0.08408408408408408,0.22864549983728447,0.6317148605230759,0.8603603603603603,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,etop,in,0.24665479018190106,0.15940594059392885,0.0990990990990991,0.018018018018018,-0.0027154440270374947,0.8585712998828934,0.8558558558558559,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,lowpass,in,30.3492633848398,43.42857142858049,0.1756756756756756,0.1756756756756756,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,neurons,units,,0.2831050228306961,0.5315315315315315,0.5315315315315315,,,,0.032792679175887796,-0.001261147644356364,0.03153153153153143,0.24720685012550625,-0.003963606882262938,0.2432432432432433,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,randk,both,,,0.3288288288288288,0.3288288288288288,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,randk,in,,,0.0405405405405405,0.0405405405405405,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,randk,out,,,0.0990990990990991,0.0990990990990991,,,,,,,,,,final
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,randunits,units,,,0.033033033033033,0.033033033033033,,,,0.002672702429481255,0.0003303005735218652,0.0030030030030031205,-0.0034833049426328624,0.0019818034411313392,-0.0015015015015015232,final
