arch,condition,seed,rho,wd,lesion,side,D50_rule,D50_exc,max_overreg,overreg_at_rule_intact,SI_q0.5,d_test_q0.5,d_exc_q0.5,SI_k64,d_test_k64,d_exc_k64,SI_k256,d_test_k256,d_exc_k256
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,etop,in,0.41421207658316417,,,,,0.7620935050896316,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,lowpass,in,39.412122889578654,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,randk,both,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,randk,in,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,randk,out,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,residual,both,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,residual,in,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,residual,out,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,topk,both,0.8589872309750581,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,topk,in,0.8706884298302531,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1001,0.0,0.3,topk,out,0.8753605321919062,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,ebottom,in,0.8005298150841459,,,,,9.008197459681178e-05,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,erand,in,0.7517152957577314,,,,,0.00927844338347894,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,etop,in,0.5608816521047377,,,,,0.1547608323574453,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,lowpass,in,19.3147335423279,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,randk,both,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,randk,in,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,randk,out,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,residual,both,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,residual,in,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,residual,out,,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,topk,both,0.8757262823421339,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,topk,in,0.8757142209322152,,,,,,,,,,,,
mamba,mamba_add_rho0_wd0.3_tiersNone,1002,0.0,0.3,topk,out,0.8757704160245268,,,,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,ebottom,in,0.62468297101441,0.2849999999996855,0.4774774774774775,0.4774774774774775,0.6312835220591277,0.24709485631925066,0.8783783783783784,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,erand,in,0.4495313313657959,0.22710280373814906,0.15465465465465458,0.08708708708708703,0.27608799683387547,0.5767648560189774,0.8528528528528528,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,etop,in,0.3239683301342293,0.19102564102538194,0.0765765765765765,0.018018018018018,0.07691620996728632,0.7699306368795606,0.846846846846847,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,lowpass,in,32.12109181145813,51.98387096778135,0.1666666666666666,0.018018018018018,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,neurons,units,,,0.3828828828828828,0.3828828828828828,,,,0.032072023379112635,-0.0005404918475812037,0.03153153153153143,0.19207181237628923,-0.0028826231870999752,0.18918918918918926
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,randk,both,,,0.3828828828828828,0.3828828828828828,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,randk,in,,,0.069069069069069,0.069069069069069,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,randk,out,,,0.1171171171171171,0.1171171171171171,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,randunits,units,,,0.024024024024024,0.024024024024024,,,,-0.0008407650962376501,0.000840765096237687,3.700743415417188e-17,-0.0042338528060536324,0.004233852806053669,3.700743415417188e-17
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,residual,both,,0.9519230769222148,0.481981981981982,0.481981981981982,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,residual,in,,,0.0855855855855855,0.0855855855855855,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,residual,out,,,0.1171171171171171,0.1171171171171171,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,topk,both,0.7160752979410621,0.8725728155338485,0.018018018018018,0.018018018018018,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,topk,in,0.8406945088043319,0.8596938775508962,0.018018018018018,0.018018018018018,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1000,0.02,0.1,topk,out,0.8595944433135339,,0.018018018018018,0.018018018018018,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,ebottom,in,0.6157011289363713,0.2899999999995005,0.4549549549549549,0.4504504504504504,0.6066919545434997,0.28069543284388787,0.8873873873873875,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,erand,in,0.40180659983290307,0.24751381215452128,0.1561561561561561,0.08408408408408408,0.22864549983728447,0.6317148605230759,0.8603603603603603,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,etop,in,0.24665479018190106,0.15940594059392885,0.0990990990990991,0.018018018018018,-0.0027154440270374947,0.8585712998828934,0.8558558558558559,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,lowpass,in,30.3492633848398,43.42857142858049,0.1756756756756756,0.1756756756756756,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,neurons,units,,0.2831050228306961,0.5315315315315315,0.5315315315315315,,,,0.032792679175887796,-0.001261147644356364,0.03153153153153143,0.24720685012550625,-0.003963606882262938,0.2432432432432433
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,randk,both,,,0.3288288288288288,0.3288288288288288,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,randk,in,,,0.0405405405405405,0.0405405405405405,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,randk,out,,,0.0990990990990991,0.0990990990990991,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,randunits,units,,,0.033033033033033,0.033033033033033,,,,0.002672702429481255,0.0003303005735218652,0.0030030030030031205,-0.0034833049426328624,0.0019818034411313392,-0.0015015015015015232
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,residual,both,,0.8719512195115348,0.5720720720720721,0.5720720720720721,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,residual,in,,,0.0675675675675675,0.0675675675675675,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,residual,out,,,0.0990990990990991,0.0990990990990991,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,topk,both,0.7248640072524939,0.8744131455397764,0.018018018018018,0.018018018018018,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,topk,in,0.8463941499494486,0.8663366336632385,0.018018018018018,0.018018018018018,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,0.02,0.1,topk,out,0.8635114390411746,,0.018018018018018,0.018018018018018,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,ebottom,in,0.5888817148757782,0.2749999999997551,0.5540540540540541,0.5540540540540541,0.597493448768109,0.17728132600666602,0.774774774774775,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,erand,in,0.5312805944055033,0.263829787233741,0.33483483483483484,0.15165165165165165,0.3754095957050649,0.3798456595501906,0.7552552552552555,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,etop,in,0.28123229461713795,0.21632653061217091,0.1126126126126126,0.054054054054054,-0.004879440290664339,0.8382127736239978,0.8333333333333335,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,lowpass,in,44.74986609534978,57.87341772154164,0.2162162162162162,0.054054054054054,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,neurons,units,,0.2559523809520269,0.5945945945945946,0.5945945945945946,,,,0.06909896113571468,-0.0015313935681469104,0.06756756756756777,0.3119814707059103,-0.005675164399603805,0.3063063063063065
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,randk,both,,,0.3108108108108108,0.3108108108108108,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,randk,in,,,0.08858858858858853,0.08858858858858853,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,randk,out,,,0.2117117117117117,0.2117117117117117,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,randunits,units,,,0.058558558558558495,0.058558558558558495,,,,0.0010811189533828831,0.000420382548118714,0.0015015015015015971,-0.0005103292644953831,0.0020118307659969803,0.0015015015015015971
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,residual,both,,0.7453703703693616,0.7207207207207207,0.7207207207207207,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,residual,in,,,0.1261261261261261,0.1261261261261261,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,residual,out,,,0.2117117117117117,0.2117117117117117,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,topk,both,0.6911819817115692,0.8577127659573196,0.054054054054054,0.054054054054054,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,topk,in,0.7833795562598462,0.8343373493974776,0.054054054054054,0.054054054054054,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,0.02,0.1,topk,out,0.8693060928431988,,0.054054054054054,0.054054054054054,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,ebottom,in,0.5653530895329599,0.2024999999999861,0.6171171171171171,0.6171171171171171,0.4647203279308493,0.39564003242951107,0.8603603603603603,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,erand,in,0.4651361621276543,0.2313513513512385,0.3048048048048047,0.27777777777777773,0.23614759701598712,0.5716602107918207,0.8078078078078078,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,etop,in,0.39336212411995,0.24716981132055713,0.2027027027027027,0.2027027027027027,0.03294809087080042,0.7238086658859564,0.7567567567567568,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,lowpass,in,15.015367316343877,41.60000000001236,0.4099099099099099,0.2567567567567567,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,neurons,units,,0.26851851851809977,0.5495495495495496,0.5495495495495496,,,,0.051261107066890244,-0.001711557517340756,0.04954954954954949,0.2617112653595851,-0.004954508602828422,0.2567567567567567
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,randk,both,,,0.26426426426426425,0.26426426426426425,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,randk,in,,,0.10210210210210209,0.10210210210210209,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,randk,out,,,0.2207207207207207,0.2207207207207207,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,randunits,units,,,0.1216216216216216,0.1216216216216216,,,,0.006006006006005944,7.401486830834377e-17,0.006006006006006019,0.005315377534096499,0.0006906284719095194,0.006006006006006019
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,residual,both,,0.8245614035084815,0.6666666666666666,0.6666666666666666,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,residual,in,,,0.1261261261261261,0.1261261261261261,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,residual,out,,,0.2207207207207207,0.2207207207207207,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,topk,both,0.8206486096536222,0.8731884057969693,0.09009009009009,0.09009009009009,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,topk,in,0.8601321024175026,0.8638743455496058,0.09009009009009,0.09009009009009,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1000,0.02,0.3,topk,out,0.8723401694587563,,0.09009009009009,0.09009009009009,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,ebottom,in,0.5499999999998502,0.30847457627115454,0.6036036036036037,0.6036036036036037,0.49732635076297804,0.32249346905684173,0.8198198198198198,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,erand,in,0.4802619589971132,0.2851562499995569,0.2237237237237237,0.18018018018018014,0.27440078579615557,0.5153890039936342,0.7897897897897899,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,etop,in,0.3556639877533035,0.2710526315785322,0.0945945945945946,0.0495495495495495,0.09303520257488374,0.6907485812089,0.7837837837837838,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,lowpass,in,28.57737556561659,41.185185185199195,0.2252252252252252,0.2252252252252252,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,neurons,units,,0.26553672316346977,0.5765765765765766,0.5765765765765766,,,,0.04738717638456402,-0.0023421313395189935,0.04504504504504503,0.29729689152263694,-0.0045040987298442525,0.2927927927927927
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randk,both,,,0.2087087087087087,0.2087087087087087,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randk,in,,,0.0645645645645645,0.0645645645645645,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randk,out,,,0.20270270270270271,0.20270270270270271,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,randunits,units,,,0.09759759759759752,0.09759759759759752,,,,-0.0003002732486561503,0.0003002732486561503,0.0,0.014534577817164903,0.00048043719784995886,0.015015015015014862
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,residual,both,,0.9099999999992896,0.5630630630630631,0.5630630630630631,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,residual,in,,,0.0990990990990991,0.0990990990990991,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,residual,out,,,0.2027027027027027,0.2027027027027027,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,topk,both,0.7602886977886778,0.8785046728970629,0.0495495495495495,0.0495495495495495,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,topk,in,0.8492279371358279,0.8643216080400735,0.0495495495495495,0.0495495495495495,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1001,0.02,0.3,topk,out,0.8668376191850817,,0.0495495495495495,0.0495495495495495,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,ebottom,in,0.5975247524749727,0.19253731343252922,0.7387387387387387,0.7387387387387387,0.6370398413908007,0.1422394378884786,0.7792792792792793,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,erand,in,0.4881573796159551,0.21301369863007763,0.37237237237237236,0.2147147147147147,0.24422061914179738,0.5155391406179625,0.7597597597597598,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,etop,in,0.19447604790387762,0.14923076923060108,0.1261261261261261,0.1081081081081081,-0.11127031003618715,0.8995585983244754,0.7882882882882882,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,lowpass,in,48.29168186798347,59.500000000020634,0.1981981981981982,0.1081081081081081,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,neurons,units,,0.18992248062003486,0.6621621621621622,0.6621621621621622,,,,0.10081065661643984,-0.001711557517340756,0.09909909909909909,0.3690987176709185,-0.004233852806053595,0.3648648648648649
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,randk,both,,,0.4099099099099099,0.4099099099099099,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,randk,in,,,0.1576576576576576,0.1576576576576576,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,randk,out,,,0.3378378378378378,0.3378378378378378,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,randunits,units,,,0.1081081081081081,0.1081081081081081,,,,-0.01822820929207743,0.00021019127405937552,-0.018018018018018056,-0.011621386272318604,0.002612377263309614,-0.009009009009008992
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,residual,both,,0.6555555555547881,0.7837837837837838,0.7837837837837838,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,residual,in,,,0.2207207207207207,0.2207207207207207,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,residual,out,,,0.3378378378378378,0.3378378378378378,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,topk,both,0.7825767212592842,0.8611111111109865,0.1081081081081081,0.1081081081081081,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,topk,in,0.8329010009764501,0.8453757225432302,0.1081081081081081,0.1081081081081081,,,,,,,,,
transformer,transformer_add_rho0.02_wd0.3_tiersNone,1002,0.02,0.3,topk,out,0.8699431099872283,,0.1081081081081081,0.1081081081081081,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,ebottom,in,0.6786613715612411,0.37283464566897306,0.5297297297297298,0.5297297297297298,0.7915378129232737,0.0697234483379876,0.8612612612612613,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,erand,in,0.5475340909087311,0.32945619335332615,0.11771771771771766,0.10990990990990983,0.4197984490210418,0.4294508002282076,0.8492492492492493,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,etop,in,0.3766976744183407,0.28999999999963,0.0504504504504504,0.0234234234234234,-0.024885348369719007,0.7726330961174669,0.7477477477477479,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,lowpass,in,37.398316349153404,45.887323943666104,0.1279279279279279,0.1279279279279279,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,neurons,units,,,0.3297297297297297,0.3297297297297297,,,,0.00855843682616042,-0.0013512296189531758,0.007207207207207245,0.13756734844925123,-0.0024322133141160274,0.1351351351351352
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randk,both,,,0.3063063063063063,0.3063063063063063,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randk,in,,,0.009009009009009,0.009009009009009,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randk,out,,,0.0216216216216216,0.0216216216216216,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,randunits,units,,,0.0036036036036036,0.0036036036036036,,,,-0.0015313935681469104,0.0015313935681469104,0.0,-0.007987160207680755,0.009188361408881943,0.001201201201201189
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,residual,both,,,0.3063063063063063,0.3063063063063063,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,residual,in,,,0.009009009009009,0.009009009009009,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,residual,out,,,0.0216216216216216,0.0216216216216216,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,topk,both,0.7177546296291819,0.877327746741023,0.0018018018018018,0.0018018018018018,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,topk,in,0.8619566311127749,0.8754708097927125,0.0036036036036036,0.0018018018018018,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1000,0.05,0.1,topk,out,0.8526590058790872,,0.0018018018018018,0.0018018018018018,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,ebottom,in,0.5146125116712847,0.28412322274859386,0.5207207207207207,0.5207207207207207,0.46724676212109784,0.43905954418520854,0.9063063063063064,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,erand,in,0.3874883213947503,0.2746719160101724,0.11231231231231227,0.022822822822822803,0.21924756934215547,0.6480196979251119,0.8672672672672673,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,etop,in,0.23269489247287437,0.16871345029217466,0.0504504504504504,0.0252252252252252,0.005932263224399104,0.848121790829655,0.8540540540540541,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,lowpass,in,27.17170953102375,38.11764705884835,0.1891891891891892,0.09009009009009,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,neurons,units,,,0.4018018018018018,0.4018018018018018,,,,0.015315071850518946,-0.0027024592379063517,0.012612612612612595,0.16792740853636257,-0.0057652463742003945,0.16216216216216217
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randk,both,,,0.3903903903903904,0.3903903903903904,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randk,in,,,0.0222222222222222,0.0222222222222222,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randk,out,,,0.0486486486486486,0.0486486486486486,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,randunits,units,,,0.015015015015015001,0.015015015015015001,,,,0.00021029948063559326,0.0009909017205655957,0.001201201201201189,-0.0044736926819622935,0.008677896886166455,0.004204204204204161
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,residual,both,,,0.4396396396396396,0.4396396396396396,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,residual,in,,,0.0324324324324324,0.0324324324324324,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,residual,out,,,0.0486486486486486,0.0486486486486486,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,both,0.6402879064111885,0.8712197580643805,0.0036036036036036,0.0036036036036036,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,in,0.8147227856658934,0.8618972746329935,0.0054054054054054,0.0036036036036036,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1001,0.05,0.1,topk,out,0.8481769687636285,,0.0036036036036036,0.0036036036036036,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,ebottom,in,0.5366968325790626,0.3165760869564717,0.390990990990991,0.3765765765765765,0.5208442385273303,0.3710476533645617,0.891891891891892,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,erand,in,0.4492462570984368,0.28040685224810735,0.19219219219219216,0.10690690690690689,0.2738704112634391,0.6282316908386631,0.9021021021021022,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,etop,in,0.18865241804003186,0.1702095808382067,0.0702702702702702,0.0288288288288288,0.04277741393316581,0.8292946581389063,0.8720720720720722,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,lowpass,in,58.66979776772794,59.895256917011515,0.018018018018018,0.0018018018018018,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,neurons,units,,0.3211050724633023,0.463063063063063,0.463063063063063,,,,0.027477274590147593,-0.0022520493649221818,0.02522522522522541,0.19288238783779743,-0.005495000450409959,0.18738738738738747
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,both,,,0.36456456456456454,0.36456456456456454,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,in,,,0.0216216216216216,0.0216216216216216,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randk,out,,,0.0576576576576576,0.0576576576576576,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,randunits,units,,,0.0396396396396396,0.0396396396396396,,,,0.0012013094077775177,0.001201092994624971,0.002402402402402489,0.0020125882120298755,0.006395820196378558,0.008408408408408433
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,both,,0.978860294116713,0.5063063063063064,0.5063063063063064,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,in,,,0.027027027027027,0.027027027027027,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,residual,out,,,0.0576576576576576,0.0576576576576576,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,both,0.6508819589160948,0.868330039525562,0.0054054054054054,0.0018018018018018,,,,,,,,,
transformer,transformer_add_rho0.05_wd0.1_tiersNone,1002,0.05,0.1,topk,in,0.816161650093962,0.8561681222706137,0.0054054054054054,0.0036036036036036,,,,,,,,,
