arch,condition,seed,task,rho,wd,step,basis,side,mode,energy_share,rank,dc_share
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,48,0.0028032496186439406,29,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,49,0.006768423500804023,16,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,50,0.07792836443197353,7,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,51,0.0024899447005348073,44,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,52,0.0020088275067997436,65,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,53,0.0021503751691393396,55,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,54,0.020943676260771288,11,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,55,0.002415978761251534,46,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,56,0.0027382226784052,32,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,57,0.002752143265813237,31,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,58,0.002581487396468028,37,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,59,0.08186227341810748,6,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,60,0.00172018002312585,74,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,61,0.0019228186764664187,68,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,62,0.005370490126936034,19,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,63,0.011971167497426721,14,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,64,0.0019287680958022736,67,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,65,0.0019083963548018703,69,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,66,0.002498293705458049,42,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,67,0.002573297799203096,39,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,68,0.0030927578707316394,27,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,69,0.0018978429418422544,71,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,70,0.0018486139044099393,72,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,71,0.0023039718881367388,51,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,72,0.002490335901992751,43,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,73,0.013139959089624028,13,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,in,74,0.0023246116399914863,47,0.013352513336713109
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,1,0.003090909776231064,72,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,2,0.003509994562992023,63,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,3,0.003973860723511269,50,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,4,0.007184833251945495,15,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,5,0.005469603106055867,26,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,6,0.015304382193414543,10,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,7,0.004496939677131617,37,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,8,0.005499034110323813,25,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,9,0.00487369041116474,32,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,10,0.003424799219773458,67,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,11,0.004191004168812114,40,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,12,0.004253051724336596,39,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,13,0.0038550559441119852,53,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,14,0.09692323089022789,1,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,15,0.005176427413250194,30,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,16,0.008242286646296202,13,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,17,0.003979449378042402,49,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,18,0.004074872225173988,42,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,19,0.003298993312183724,70,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,20,0.003672210680488686,60,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,21,0.006373104391382457,17,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,22,0.08651705433235286,3,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,23,0.004065573328181069,44,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,24,0.004757021283680295,34,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,25,0.004140601121482916,41,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,26,0.003073227492843218,74,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,27,0.09368542157603305,2,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,28,0.02576476261185689,9,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,29,0.00813301022836527,14,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,30,0.004858034487382166,33,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,31,0.077087504224402,6,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,32,0.005247973791487845,28,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,33,0.0037661613613404325,55,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,34,0.003489686521990429,64,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,35,0.0034686094271147287,65,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,36,0.0046924978141882935,35,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,37,0.010060664186244548,12,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,38,0.07574657739170858,7,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,39,0.003090723654959747,73,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,40,0.004591553422759192,36,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,41,0.005149796315972637,31,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,42,0.0039364453263818254,51,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,43,0.08510280221496212,4,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,44,0.006258081613225408,19,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,45,0.0062928736608039194,18,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,46,0.0032476420760764848,71,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,47,0.005221121126711873,29,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,48,0.003554631843143253,61,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,49,0.005425502416237228,27,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,50,0.06318161454842398,8,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,51,0.003323632074740975,69,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,52,0.005868809336440437,22,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,53,0.0037271860867841445,56,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,54,0.005934086883956775,21,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,55,0.0037153267906478247,57,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,56,0.00402767971364886,48,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,57,0.005547326958516402,24,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,58,0.003836740069351254,54,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,59,0.0787754806307583,5,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,60,0.004043822868744824,47,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,61,0.0035461732492718667,62,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,62,0.0037007157876389504,58,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,63,0.0061288525756514126,20,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,64,0.00404525782047018,46,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,65,0.005552139590700942,23,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,66,0.0033589710841082357,68,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,67,0.004055740650971696,45,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,68,0.006601905211539547,16,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,69,0.0038808578237170925,52,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,70,0.004074575406966793,43,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,71,0.0034529418875046338,66,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,72,0.004319098550908021,38,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,73,0.010331497255442796,11,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,natural,out,74,0.003676278484355681,59,0.002070453425401225
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,1,0.0019073870852276745,53,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,2,0.0018361468251027308,55,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,3,0.0017992302921474455,61,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,4,0.002237099407517314,40,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,5,0.03782962131096081,8,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,6,0.004136797747522705,22,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,7,0.0017013110248617336,72,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,8,0.001813670080566757,58,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,9,0.0019472582256905414,52,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,10,0.006101010387630819,19,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,11,0.002154276382112306,44,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,12,0.002106364349280632,45,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,13,0.0018020470329255713,60,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,14,0.002421141025176436,35,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,15,0.0016802037295343183,73,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,16,0.11097111284172881,3,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,17,0.0027311904667818043,29,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,18,0.0020087414042321027,50,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,19,0.0017808955265447722,64,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,20,0.0026697468288289,31,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,21,0.008006001323529409,16,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,22,0.002166854293998349,43,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,23,0.0017609068136130068,67,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,24,0.001964491284004112,51,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,25,0.0027665994984338907,28,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,26,0.13597890828529308,1,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,27,0.002991461581223641,26,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,28,0.0025307468770425913,33,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,29,0.003237038760432162,25,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,30,0.0018341268506786726,56,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,31,0.0017631148771950207,66,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,32,0.007407824479668132,17,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,33,0.0022632191259342673,39,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,34,0.0017877331374912967,63,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,35,0.01248205833265194,12,0.02747713307378326
transformer,transformer_add_rho0.02_wd0.1_tiersNone,1002,add,0.02,0.1,final,natural,in,36,0.0024374384934468638,34,0.02747713307378326
