arch,condition,seed,task,rho,wd,step,side,mode,energy_share,rank,dc_share
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,out,74,0.0025672905678575334,58,0.001950244593476919
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,1,0.005049079259391612,59,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,2,0.004949428730470222,63,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,3,0.08641133690463357,2,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,4,0.005641326482024814,46,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,5,0.07059245222243368,4,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,6,0.008127193238950446,14,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,7,0.00583782479017554,39,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,8,0.004443530037246472,70,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,9,0.00457614908366282,67,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,10,0.009328385522207543,13,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,11,0.005650812129760329,45,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,12,0.00690069132275395,20,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,13,0.007469405905369892,16,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,14,0.06370045955823499,6,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,15,0.006697655059210077,22,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,16,0.0043565696086014455,72,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,17,0.00515110009422727,58,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,18,0.005178368604565407,56,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,19,0.004580122864155988,66,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,20,0.0048531129228715835,64,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,21,0.006644426913339546,24,0.006259928803905378
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1001,add,0.02,0.1,final,in,22,0.07352662628159157,3,0.006259928803905378
