arch,condition,seed,task,rho,wd,step,step_req,grok_step,basis,side,mode,energy_share,rank,dc_share
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,31,0.010810681850257943,35,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,32,0.011919170842458542,23,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,33,0.00866654842487858,71,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,34,0.009240759718638879,58,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,35,0.010518890642083384,39,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,36,0.012432766829675599,19,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,37,0.03610503157068479,3,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,38,0.008432635952223669,73,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,39,0.012632432281489655,18,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,40,0.009570961872397907,52,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,41,0.01134351052582134,26,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,42,0.010343555818102878,41,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,43,0.009779593524747294,50,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,44,0.010399280388735239,40,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,45,0.009188557066745902,60,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,46,0.01895435382866127,6,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,47,0.010716023373112499,38,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,48,0.010766791944796955,37,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,49,0.013632092418107073,13,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,50,0.013026431482764314,17,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,51,0.022567310338507833,5,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,52,0.010769788330892729,36,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,53,0.008748793148037264,69,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,54,0.010915024853691552,33,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,55,0.013671995972223188,12,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,56,0.009750226369857775,51,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,57,0.010990494337207989,31,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,58,0.00893955747378899,65,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,59,0.007736207244608451,74,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,60,0.08740019444907955,1,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,61,0.008747930935714287,70,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,62,0.009244307749372392,57,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,63,0.011185670076344467,28,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,64,0.00887034553322661,66,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,65,0.009809460493940887,49,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,66,0.012214006689843808,20,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,67,0.015044683210313006,8,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,68,0.009140346050136264,63,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,69,0.013766913799314084,11,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,70,0.0744790146707989,2,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,71,0.018643611890462767,7,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,72,0.010851922786257314,34,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,73,0.014444259481431224,9,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,in,74,0.009184311632655737,62,0.004056284922439116
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,1,0.008559301837385638,40,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,2,0.008578624424342872,38,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,3,0.007804936998294263,55,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,4,0.007608204715532793,59,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,5,0.007323033506316922,67,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,6,0.008554141461963663,42,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,7,0.00821743698598936,50,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,8,0.009421888146638111,28,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,9,0.009057818801701286,30,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,10,0.008467335954508262,46,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,11,0.010611635204719113,18,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,12,0.011110945706522194,14,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,13,0.012260175107321442,10,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,14,0.010483878556747187,19,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,15,0.007835766742887645,54,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,16,0.009762824095484285,23,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,17,0.007408177779234382,63,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,18,0.007988966685642836,52,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,19,0.025499406706805745,4,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,20,0.008503017193210439,44,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,21,0.007217520588970793,69,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,22,0.008802940283834397,33,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,23,0.011490369612724956,11,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,24,0.010372051387310273,20,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,25,0.007577237584147083,60,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,26,0.008556573171880787,41,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,27,0.007404050451026561,64,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,28,0.008405096926413886,48,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,29,0.011008693917748408,15,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,30,0.007720568857836685,56,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,31,0.00875442420424707,35,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,32,0.008341118421735304,49,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,33,0.007111299531662609,70,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,34,0.0068366236250313765,74,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,35,0.00970107076637128,24,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,36,0.009791687840285376,22,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,37,0.030544315954358664,3,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,38,0.007219638954137599,68,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,39,0.009447008955884456,27,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,40,0.008092514566737027,51,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,41,0.009841764276709504,21,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,42,0.00840643705811568,47,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,43,0.008632542073834279,37,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,44,0.008559442850686496,39,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,45,0.007842589566246071,53,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,46,0.014189112002034076,7,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,47,0.00951872430923804,26,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,48,0.008724461553966813,36,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,49,0.011258829546072203,12,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,50,0.01086396885291711,16,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,51,0.01961864636553182,5,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,52,0.008488166454952257,45,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,53,0.0073710717654498345,65,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,54,0.008545158129297565,43,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,55,0.011139051199290267,13,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,56,0.008775608905352748,34,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,57,0.008959586464144508,31,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,58,0.007454853513947536,62,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,59,0.00694085402709109,73,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,60,0.1929227611624481,1,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,61,0.007083549719886485,71,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,62,0.007690992759113022,57,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,63,0.009123582014923245,29,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,64,0.007356713429765411,66,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,65,0.007650774836712184,58,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,66,0.009613790234389488,25,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,67,0.012270920518510621,9,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,68,0.007031097506111637,72,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,69,0.010707056027306854,17,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,70,0.11035009459903138,2,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,71,0.014991779319973456,6,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,72,0.008810484094925002,32,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,73,0.01234563956984246,8,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,250,0.5g,450,natural,out,74,0.007467573078589871,61,0.0019310279822987834
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,1,0.006815434468776428,47,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,2,0.007310928608454695,41,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,3,0.007786761343023938,35,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,4,0.006375395890155657,64,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,5,0.00606854018765637,69,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,6,0.007042642296678872,43,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,7,0.008574821723901178,26,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,8,0.007879196093019004,31,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,9,0.007573256844463429,39,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,10,0.006613299822205005,57,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,11,0.01394666974905163,12,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,12,0.030040761000769075,8,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,13,0.01245338233624887,14,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,14,0.0077162801974500345,37,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,15,0.007804727199644863,34,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,16,0.012520158330145083,13,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,17,0.0067777611125737075,49,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,18,0.00695966789424888,45,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,19,0.021452270289570228,10,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,20,0.006733485648220694,52,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,21,0.006767028000291999,51,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,22,0.007003692093417774,44,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,23,0.007866836697540314,32,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,24,0.008819974840551092,24,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,25,0.006631026860176443,56,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,26,0.00879144958341817,25,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,27,0.0064473205265181705,60,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,28,0.006163153939649713,68,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,29,0.00968604671438913,21,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,30,0.006788794959824039,48,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,31,0.0077354586483763385,36,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,32,0.007849558516033847,33,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,33,0.005385983138881655,74,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,34,0.00620485212566106,66,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,35,0.010645362124983059,16,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,36,0.010518119449370892,17,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,37,0.07430816817841249,3,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,38,0.0057198343190261935,72,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,39,0.010189362357976248,18,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,40,0.0066049881654559545,59,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,41,0.006702835684231432,54,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,42,0.006251096891951586,65,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,43,0.007236298976588646,42,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,44,0.008313318970016552,28,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,45,0.006708880200565525,53,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,46,0.04033842074429285,6,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,47,0.007663794483961792,38,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,48,0.008242804226638959,29,0.004304496090106582
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,450,1g,450,natural,in,49,0.014400934900972013,11,0.004304496090106582
