arch,condition,seed,task,rho,wd,step,side,mode,energy_share,rank,dc_share
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,5,0.0356995771077354,2,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,6,0.006159612599322661,46,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,7,0.0018762308852884252,73,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,8,0.004851038155400166,47,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,9,0.004517245692727962,49,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,10,0.0025349524544098227,64,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,11,0.01500027145425002,32,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,12,0.023183521863744463,16,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,13,0.007246812697847459,40,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,14,0.0028237550445732135,61,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,15,0.0023336186455547225,65,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,16,0.023724298673792932,15,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,17,0.013264738899974832,33,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,18,0.003251057305627411,55,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,19,0.002159947711527061,67,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,20,0.0021313993208430795,68,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,21,0.006232387756811992,45,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,22,0.02751248423202596,12,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,23,0.003964438500798764,52,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,24,0.028600518184705274,11,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,25,0.01756285740991868,28,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,26,0.004570339689496108,48,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,27,0.03440483244570049,3,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,28,0.004111865939577981,51,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,29,0.017547735937523297,29,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,30,0.0031146355574716645,58,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,31,0.00343340611544924,54,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,32,0.02279330071921469,19,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,33,0.02114437656269442,24,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,34,0.021170305486712594,23,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,35,0.022110078052007858,21,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,36,0.02275505589219618,20,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,37,0.00226722303775621,66,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,38,0.01304105716143206,34,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,39,0.002049557352392791,71,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,40,0.0034555264673825875,53,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,41,0.030631889713387407,7,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,42,0.033293668839393754,4,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,43,0.007028988554422252,42,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,44,0.01695701527352902,31,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,45,0.03034683358999158,8,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,46,0.021479431360503676,22,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,47,0.031161286038176635,5,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,48,0.003019137747033403,60,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,49,0.030849453048030693,6,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,50,0.010517713737477445,35,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,51,0.0020695241142883324,70,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,52,0.0031546945550371863,57,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,53,0.0026233995704807644,62,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,54,0.0017531747535973789,74,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,55,0.01035170437532409,36,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,56,0.009222255441850057,37,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,57,0.017698786648180864,27,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,58,0.01730874395496259,30,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,59,0.02909849076531112,10,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,60,0.006559044239859543,44,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,61,0.02300255003948734,17,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,62,0.004326356497222031,50,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,63,0.003114239296420058,59,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,64,0.00207575409990263,69,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,65,0.007726352884816629,39,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,66,0.02916024288721979,9,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,67,0.00716759217615046,41,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,68,0.026794677338247988,13,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,69,0.02379161181276059,14,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,70,0.006659704584333314,43,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,71,0.017786667039907514,26,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,72,0.022905744936828232,18,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,73,0.04058979183347136,1,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1000,add,0.02,0.3,final,out,74,0.02032874664939902,25,0.005555994440891154
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,1,0.004253065832214321,45,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,2,0.003555543681921174,63,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,3,0.004857124066745977,32,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,4,0.004763170292744939,34,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,5,0.07502907990230376,5,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,6,0.0035189461674135724,66,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,7,0.004064687588848876,51,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,8,0.0681548767536135,7,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,9,0.003541175325761764,65,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,10,0.003374540735152224,70,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,11,0.004090977566739015,49,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,12,0.005600685481066479,24,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,13,0.005049572931316888,26,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,14,0.003957339741855106,54,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,15,0.004019154532178379,52,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,16,0.010633826464510093,12,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,17,0.0041183241697327275,48,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,18,0.004871978608011778,30,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,19,0.00445150949598733,38,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,20,0.004302124065390234,43,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,21,0.0937835247484263,1,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,22,0.003799486916038852,59,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,23,0.004406225042708529,41,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,24,0.05278663569338302,9,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,25,0.004644308549868983,36,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,26,0.0035506218737607824,64,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,27,0.003920726967764428,55,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,28,0.004865903123242339,31,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,29,0.004446540969860347,39,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,30,0.08224596580176786,3,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,31,0.003999750680482838,53,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,32,0.07187574094100618,6,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,33,0.0039029260951554596,57,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,34,0.003409721585411042,69,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,35,0.0048874715409341326,29,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,36,0.09192430195362189,2,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,37,0.0047903269644734145,33,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,38,0.0040660268515245075,50,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,39,0.005174067486628329,25,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,40,0.00688614136408553,16,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,41,0.005892034647862378,22,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,42,0.00415180032321517,47,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,43,0.0037110315980273404,62,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,44,0.0060314566557127134,21,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,45,0.0035012538040192264,67,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,46,0.07681236304281092,4,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,47,0.018033067825549948,10,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,48,0.0068813241812851035,17,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,49,0.004443941189381792,40,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,50,0.004902738948423108,28,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,51,0.003123975386219229,73,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,52,0.0038894868357673066,58,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,53,0.004186254275645915,46,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,54,0.0034445674813303904,68,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,55,0.005650961029256706,23,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,56,0.056650309810912666,8,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,57,0.006703660828352942,18,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,58,0.004917218960906203,27,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,59,0.0045219282710695675,37,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,60,0.006233387505891517,20,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,61,0.007993223961155751,13,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,62,0.0030928311916857028,74,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,63,0.0066660601843476115,19,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,64,0.007567346878626483,14,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,65,0.004289773415425086,44,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,66,0.0032369378693549587,71,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,67,0.003201260816857396,72,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,68,0.004730781048877689,35,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,69,0.007386432926615431,15,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,70,0.00438962889486504,42,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,71,0.003787925957065846,60,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,72,0.016715177850108263,11,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,73,0.0037702150329854025,61,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,in,74,0.003915522816736218,56,0.0059024356297002105
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,1,0.0017390890105881739,68,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,2,0.003620673292462828,52,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,3,0.023049148548916706,16,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,4,0.01905923473153177,18,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,5,0.03440147609321563,11,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,6,0.014981072520670236,22,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,7,0.0015262946589377014,74,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,8,0.014760325390854364,23,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,9,0.005972656471915003,41,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,10,0.011769768650288191,31,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,11,0.004890271348589928,46,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,12,0.009181673363871733,35,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,13,0.04853400719687894,2,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,14,0.004766361084595764,47,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,15,0.016503028982433957,19,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,16,0.0049113827790576445,45,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,17,0.001946080253472514,58,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,18,0.0017725857489466893,66,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,19,0.0026005997080520734,56,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,20,0.008241272535770179,37,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,21,0.039416817089333804,7,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,22,0.01469047259134321,24,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,23,0.00161736436144669,73,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,24,0.037982288831693176,8,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,25,0.005855741210460212,42,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,26,0.008376230448278852,36,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,27,0.003798448754831034,50,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,28,0.036702886903592614,9,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,29,0.03966881262505143,6,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,30,0.06242802419498088,1,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,31,0.013957398624424869,27,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,32,0.045247379218962755,4,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,33,0.001820006024968126,63,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,34,0.001823084280374238,62,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,35,0.011870184987343612,30,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,36,0.02654219925931001,14,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,37,0.005763613769808313,43,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,38,0.02106349177869506,17,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,39,0.001709535462075999,71,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,40,0.01418309416234676,26,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,41,0.01223456717177246,29,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,42,0.0041295639699211305,48,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,43,0.0017644253847981309,67,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,44,0.04055584614664221,5,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,45,0.0036251146547032916,51,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,46,0.047745585895674916,3,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,47,0.028550090922066732,12,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,48,0.009456149675305421,34,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,49,0.0016813084062336225,72,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,50,0.0018591613583031224,60,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,51,0.010465583492688928,32,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,52,0.001732849359851784,69,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,53,0.006350996983381351,40,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,54,0.007917900942876283,38,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,55,0.0018179154940652865,64,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,56,0.034913521006277454,10,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,57,0.026873130433773453,13,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,58,0.0017291627494380958,70,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,59,0.0019345557926751604,59,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,60,0.00715473881199852,39,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,61,0.015217841595014225,21,0.005092646651879075
kimi,kimi_add_rho0.02_wd0.3_tiersNone,1001,add,0.02,0.3,final,out,62,0.0038467536888152146,49,0.005092646651879075
