arch,condition,seed,task,rho,wd,step,lesion,side,param,dose,control_seed,test_acc,test_ce,train_reg_acc,train_reg_ce,acc_exc,overreg_rate,other_err_rate,exc_ce,exc_logit_gap,best_model,gcm_best,n_probe,dbic_gcm_vs_uniform,dbic_rulefam_vs_gcm,dbic_rulex_vs_rule,gcm_circular_lambda,gcm_hamming_lambda,rule_eps,rulex_m,rulex_eps,bic_uniform,bic_gcm_hamming,bic_gcm_circular,bic_gcm_linear,bic_rule,bic_rulex,k_modes,n_modes_touched,n_units_total,unit_rank,attr_min_selected,dprime_min_selected
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,out,48,48.0,,0.3262769119899108,2.198390007019043,0.39703989703989706,1.9394179582595825,0.6846846846846847,0.0,0.3153153153153153,1.1483101844787598,8.261229515075684,rulex,gcm_circular,11323,2244.732026219048,21191.725786620853,1287.5375928360154,3.527128184768097,0.05,0.6841736842105263,1.0,0.6779305084745763,113319.36804444087,113265.83345154092,111074.63601822182,111721.72667164131,91170.44782443698,89882.91023160097,35.0,48.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,out,74,74.0,,0.9987388523556436,0.006968329194933176,1.0,0.0002196861314587295,1.0,0.0,0.0,0.0061150724068284035,18.67872428894043,rulex,gcm_circular,11323,50391.03371870485,62509.41838436686,4243.541988225596,40.0,0.05,0.02014611528822055,1.0,0.0001,113319.36804444087,113556.09601640102,62928.33432573602,63253.114238923044,4662.457929594754,418.9159413691583,35.0,74.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,0,0.0,,0.007476803891541302,5.003945827484131,0.0058834344548630265,5.003945827484131,0.0,0.009009009009009009,0.990990990990991,5.003945827484131,0.0,uniform,gcm_hamming,11323,-3448.655887411529,3439.5711469760427,-9.334591334336437,0.2,0.05,0.9999,0.0,0.9999,113319.36804444087,116768.0239318524,116768.38329643532,116919.707059329,113328.45278487635,113337.78737621069,56.0,0.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,1,1.0,,0.008377623637510134,4.969079494476318,0.009192866335723478,4.970503807067871,0.009009009009009009,0.013513513513513514,0.9774774774774775,5.011373519897461,-0.04201195389032364,gcm_circular,gcm_circular,11323,277.4204360243457,-282.71627748172614,-12.798076130085974,1.8188316122170607,0.05,0.9973942355889724,0.0,0.9999,113319.36804444087,113418.38238568834,113041.94760841652,113410.63748592659,113324.66388589825,113337.46196202833,56.0,1.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,2,2.0,,0.009278443383478966,4.960028648376465,0.009100937672366244,4.959777355194092,0.009009009009009009,0.0,0.990990990990991,5.026745319366455,-0.06033819913864136,gcm_circular,gcm_circular,11323,121.80541527239257,-122.49832595176122,-17.13475894072326,1.458532947443422,0.5119077010542833,0.9973942355889724,1.0,0.9999,113319.36804444087,113406.26225208634,113197.56262916847,113360.74669594094,113320.06095512024,113337.19571406096,56.0,2.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,3,3.0,,0.0073867219169444194,5.00182580947876,0.006894649751792609,4.998685836791992,0.0045045045045045045,0.0,0.9954954954954955,5.047741413116455,-0.053511038422584534,uniform,gcm_hamming,11323,-262.2212208492856,253.04773109132657,-9.305008226830978,0.2,0.05,0.9999,1.0,0.9999,113319.36804444087,113581.58926529015,113598.84585422798,113593.47991318032,113328.54153419883,113337.84654242566,56.0,3.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,4,4.0,,0.0072966399423475365,5.011395454406738,0.008549365692222834,5.008181571960449,0.009009009009009009,0.02252252252252252,0.9684684684684685,5.024102687835693,-0.04571745917201042,uniform,gcm_circular,11323,-200.36345088513917,191.30829355712922,-9.334591334336437,0.9379155676525598,0.09429420475402829,0.9999,0.0,0.9999,113319.36804444087,113533.03499803694,113519.731495326,113532.25140995308,113328.42320176888,113337.75779310321,56.0,4.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,6,6.0,,0.007927213764525718,5.03250789642334,0.0069865784151498436,5.028249263763428,0.0045045045045045045,0.0045045045045045045,0.9909909909909911,5.056787967681885,-0.027958881109952927,uniform,gcm_hamming,11323,-225.1819582223834,216.21555021684617,-9.334481940299156,0.2,0.5119077010542833,0.9999,0.5,0.9999,113319.36804444087,113544.55000266325,113546.88783687874,113548.42438263222,113328.3344524464,113337.6689343867,56.0,6.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,8,8.0,,0.009098279434285199,5.049716472625732,0.007722007722007722,5.053874969482422,0.009009009009009009,0.0045045045045045045,0.9864864864864865,5.081803798675537,0.006377714220434427,uniform,gcm_hamming,11323,-196.811608336895,195.46113611782494,-16.536363615989103,0.2,0.05,0.9973942355889724,1.0,0.9999,113319.36804444087,113516.17965277776,113519.31951565071,113516.27375931069,113320.71851665994,113337.25488027593,56.0,8.0,,,,
mamba,mamba_add_rho0.02_wd0.1_tiersNone,1000,add,0.02,0.1,final,lowpass,both,12,12.0,,0.013512296189532475,5.821455955505371,0.013973156830299687,5.7961745262146,0.0045045045045045045,0.0,0.9954954954954955,11.467243194580078,-5.402548313140869,gcm_linear,gcm_linear,11323,615.3786221739429,-569.1164044140023,-62.72906443562533,0.2,0.05,0.9923827067669173,1.0,0.9999,113319.36804444087,112727.50798097035,112730.51078552529,112703.98942226692,113273.10582668093,113335.83489111655,56.0,12.0,,,,
